business_id,business_overall_stars,business_name,user_name,version,review_stars,text
2.02E+13,1.8,Philips Hue,Fabichan,2.2.0,1,"Il comando con Siri funziona malissimo. Continua ad inserire una ""e"" fra il comando e il nome del dispositivo che ne impedisce il funzionamento. Provato con diverse voci ma non funziona. Senza Siri non ne vale la pena"
2.02E+13,1.8,Philips Hue,GraphicIdentity,2.2.0,3,"I have one Philips colour hue and 2 white. Just so someone without a smart phone can control them I spent the extra $30 to also buy the wall switch . The switch offers 5 presets you can use based on the number of times you press the on button consecutively. But none of those presets allow me to have one set of lights on, and another set off. They are either ALL ON or ALL OFF. A big oversight I think on the part of the app developer. Praying for a fix in the next update. (Phillips are you listening?) Aside from that many other nice features."
2.02E+13,1.8,Philips Hue,AchtungGuy,2.2.0,2,"Hue 2.0 had some big promises, you could set up rooms, better routine management, etc. Then they went and omitted every useful feature from 1.0. Like your light recipes?  Too bad, they didn't carry over. Like geofencing? Well now you have to turn on an entire room instead of just one light. Like using the Apple Watch? Setup is now worse. I love the Hue lights, Philips please make ONE app work well instead of spreading it out to two."
2.02E+13,1.8,Philips Hue,tindharia,2.2.0,1,"iPod touch___________________________________________________________________
IP_____________________________
_________________
iPod touch_________________________"
2.02E+13,1.8,Philips Hue,KUD_888,2.2.0,1,Seit 28.04. gibt es die neue Hue App und heute (02.08.) gibt es noch immer keine iPad Version... _ von den anderen Schw_chen mal abgesehen (z. B. keine Lampengruppierung mehr).
2.02E+13,1.8,Philips Hue,Me797979,2.2.0,1,Absoluter schrott....alte app mit szenen war viel intuitiver....ich will doch nicht meine ganzen lampen und Szenen neu gruppieren/installieren!!! Absoluter Schrott....Finger weg
2.02E+13,1.8,Philips Hue,jobitobi,2.2.0,3,"...mit der Umstellung von Philips Hue Gen 1 auf Gen 2 mŸsste man UMDENKEN. Perfekt war Gen 1 nicht und auch Gen 2 l_sst einige WŸnsche offen. FŸr meine pers_nlichen Einstellungen habe ich L_sungen gefunden.
Was ich vermisse ist: bei den Routinen vermisse ich den ZUFALLSMODUS ( +/- 30 Min der eingestellten Zeit), den gab es bei der Gen 1.
Was mich _rgert: In unregelm_§igen Abst_nden werden Routinen einfach nicht mehr ausgefŸhrt. Dann mŸssen alle Routinen eines Zimmers/ einer Lampe gel_scht und wieder neu eingegeben werden.
Insgesamt finde ich die neue Version zumindest optisch ansprechender. Aber es gibt, wie man hier allgemein lesen kann, noch einiges zu verbessern."
2.02E+13,1.8,Philips Hue,Markitwo,2.2.0,1,"La nouvelle interface est agr_able mais c'est bien le seul avantage de cette nouvelle version. On perd des fonctionnalit_s et surtout la libert_ de configurer chaque chose comme on le souhaite.
Bref c'est d_sagr_able..."
2.02E+13,1.8,Philips Hue,blau,2.2.0,1,"At this point, several versions in, the new app still doesn't allow the direct setting of brightness and color for a specific bulb, it cannot group lights to have the same color and brightness, it cannot group bulbs across several rooms (setting an overall state for the house, for example). All these are present in the original app.
Most importantly, it will not import the existing settings for the 38 bulbs I use around the house... which would require me to redo every single setting.
I am not upgrading until these issues are finally addressed. Even third party software is better than this ""new"" app at this junction."
2.02E+13,1.8,Philips Hue,Knux Plays,2.2.0,1,"This new app is garbage, less features, in harder to find places and all because they wanted the app to look flashy. Give me gen 1 back!"
2.02E+13,1.8,Philips Hue,Zachery B Campbell,2.2.0,1,"I called customer service asking for a solution to fixing my Hue bridge and app to allow me to set routines with my $400+ lights I bought. The customer service rep showed no concern about my issue and simply called it a glitch. Terrible customer service, I wish I could return these at this point."
2.02E+13,1.8,Philips Hue,soonerskip,2.2.0,1,This new interface is crap. Can't easily do all the things I used to be able to do with the old app. Please bring it back.
2.02E+13,1.8,Philips Hue,Topher420,2.2.0,1,"I wish I could give this crappy app 0 stars. Nothing on it works, and it just keeps getting worse. We have paid hundreds of dollars for these lights, and Philips puts out crap like this for us. Thanks a lot. 
Update: It hasn't gotten any better. I hate this app"
2.02E+13,1.8,Philips Hue,Likwid Diamunds,2.2.0,1,"Why do app makers take functionality away?  This version is actually much harder to use and has removed two very important features. 
1.) Why can't I select which lights to turn off when I'm away?  You can only select ROOMS to turn off when you leave.  I want to leave one light on for my dog at night when I'm gone.  Just dumb.  What if I want to leave certain lights on to make it look like I'm home?  You can select a theme that includes only specific lights when you come home. Why not in reverse??
2.) Why can't I group lights and move them all simultaneously along the spectrum? Now you have to do it one light at a time, which takes forever and prevents you from achieving exactly the same light in all your bulbs. With the new emphasis on ""rooms,"" one should be able to move entire rooms around the spectrum at least.
I'm thinking going back to 1.0, but I deleted it and would have to reinstall and setup all my recipes again.  Very frustrating."
2.02E+13,1.8,Philips Hue,clod blekk,2.2.0,2,"The new design is truly fancy. I like the idea of the rooms, it was something that I was missing in the previous app.
In the scenes I would like to be able to modify the scene once saved and not go to lights change and save another scene.
Something I liked from the previous app was to pick the colour from the image and not the automatic shuffle of colours. Also, when u make a new scene from an image you should be able to decide which of the light in the room to enlighten; I might understand that this can complicate things but at the same time it will make it more complete."
2.02E+13,1.8,Philips Hue,PrinceOfYork,2.2.0,1,"Ficou muito pior que o antigo App! Muitas falhas, perda de conex‹o o tempo inteiro e comandos MUITO lentos!"
2.02E+13,1.8,Philips Hue,Devaron74,2.2.0,2,"Over het algemeen zeer tevreden met het Hue systeem, echter de nieuwe app is een forse achteruitgang ten opzichte van de eerste. Misschien mis ik iets, maar de volgende functies die ik vaak gebruik in de vorige app mis ik in deze: Je kunt bij het aanmaken van een scene niet de standaard helderheid van die scene zelf bepalen. Die is afhankelijk van de helderheid van de kleur. Dus wil je de scene donkerder hebben dan moet je een donkerdere kleur kiezen. In de vorige app kon je gewoon kiezen voor de helderheid! Tevens kan je niet zelf bepalen welke lampen precies welke kleur hebben. In de vorige app kon je de kleur van elke lamp afzonderlijk kiezen (of ze groeperen, ook erg fijn als je precies dezelfde kleur wilt gebruiken) maar nu kiest de app zelf welke lamp welke kleur krijgt. Door middel van ""shuffle"" kun je proberen de juiste kleuren te krijgen maar het blijft een gok. Ik begrijp dit ook niet, dit is toch juist de potenti‘le kracht van een dergelijk systeem? Om toch met een positieve noot te eindigen: de interface en layout vind ik wel verbeterd. Ook de manier waarop het gebruik van kamers is toegevoegd en de mogelijkheid om widgets aan te maken zijn sterke pluspunten. Daarom ook 2 sterren in plaats van 1..."
2.02E+13,1.8,Philips Hue,JCrew78*,2.2.0,1,"No matter how many times I try, I can't log into My Hue on this app, even with this newer updated version. It always leads me to a broken page that says Forbidden. You'd think they'd have fixed this by now, but nope. Hue app = broken dreams. __"
2.02E+13,1.8,Philips Hue,Darkrobe,2.2.0,1,"The updated app is nowhere near as user friendly as the original app, nor as time centric & scene friendly. The went two steps back on this version & am glad I didn't delete the old app as I uninstalled this version & back to the app I prefer."
2.02E+13,1.8,Philips Hue,baaambaaam23,2.2.0,2,"Man ordnet die Lampen den jeweiligen Zimmern zu. Diese App erlaubt den zugeh_rigen Schaltern nur die Steuerung aller Lampen des Zimmers. Das ist Quatsch. Es schalten sich bei der Szenenwiedergabe und auch bei Routinen alle Lampen des Zimmers ein. Dies kann man auch nicht _ndern, damit sind diese Modi nicht zu gebrauchen. Wenn ich eine Szene haben m_chte, bei der nur eine TV-Hintergrundbeleuchtung angeht, muss man diese Lampe als eigenes Zimmer einstellen. Meine Nachttischlampe im anderen Zimmer l_sst sich mit der App gut an- und ausschalten, der Schalter reagiert aber _fter nicht. Damit ist der Komfort die Lampe vom Wohnzimmer einzuschalten, um direkt die richtige Lampe im Zimmer anzuhaben nichts wert, weil ich _fter st_ndig auf den Schalter drŸcke, bis das Licht aus ist.
Viele Fehler fŸr den Preis."
2.02E+13,1.8,Philips Hue,Paladrion,2.2.0,1,"Aus der App werd ich nicht schlau! Die Szene fŸr die Stripes l_sst Fotos zu, will ich eine Szene erstellen mit den einer Lampe, kann ich nur Lichtrezepte ausw_hlen."
2.02E+13,1.8,Philips Hue,semper83,2.2.0,1,Haven't been able to control the lights outside the network. Poor design :(
2.02E+13,1.8,Philips Hue,ronie678,2.2.0,1,When setting up a scene I adjust the brightness of my lights in that scene to a certain percentage but the app never remembers that percentage and returns to the default percentage. Useless.
2.02E+13,1.8,Philips Hue,SAKESQ,2.2.0,1,Why would old app- although buggy - at least find the hue bridge. The latest software abomination provides hours of frustration with no end in sight -- pure garbage -- thank you Philips and Apple -- crappy job as usual . In selling my lights and my iPhone.
2.02E+13,1.8,Philips Hue,sweatmark,Unknown,1,"Updated app yesterday, and new version crashes immediately after finding hub. So my Hue lights are now worthless and inoperable until this bug is fixed. Come on Philips, get it right! And stop modifying the app!... Or give us a basic app, and then put all of the extra features and bloatware in another app."
2.02E+13,1.8,Philips Hue,GoodGuyGregory,Unknown,1,"The lights are awesome but the app is terrible. It's not intuitive at all, and the new update is just as bad."
2.02E+13,1.8,Philips Hue,Edoardo S,2.2.0,2,"Aggiungo una stella alla singola di prima. Piccoli miglioramenti ma ancora oggi ti fa fare meno cose di prima e in modo più macchinoso! Ad esempio: 
- scene multi stanza non  
   permesse! 
- impossibile posizionare 
   manualmente le luci su una foto 
   per creare una scena ma pare 
   (almeno a me) che consenta solo 
   l'automatico (quindi perch_ un 
   bottone di scelta?)!
- impossibile dettare il livello di 
   intensitˆ luminosa in una scena e 
   salvarla cos“!
L'app rimane estremamente macchinosa, troppi passaggi e, quelle cose che ancora sono fattibili, non le si riesce a trovare per la pessima complicazione del progetto. 
In ultimo NON salva la posizione giˆ attiva! Ho provato a impostare 10 volte ""in casa"" e ""fuori casa"" per far attivare e spegnere le luci nelle stanza al mio arrivo o alla mia uscita e... Nulla! Appena chiuso l'app si disabilitˆ da solo lo switch per la localizzazione.
Ancora molto molto molto lontani dalla semplice sufficienza!"
2.02E+13,1.8,Philips Hue,Giulio_78,2.2.0,2,"Buona la grafica è l'interfaccia,  ho perso un po' di tempo per configurare le stanze ma capito il funzionamento di fondo risulta abbastanza semplice. Peccato che in questa seconda versione manchi il supporto per selezionare un'immagine dagli album invece che da rullino fotografico. Altra cosa mancante la possibilitˆ di selezionare manualmente un colore dalla dalla fotografia ed assegnarlo alla luce voluta. Altra enorme mancanza è il completo supporto al cloud: se prima potevo sincronizzare le mie scene, ora definite come widget, tra i vari dispositivi ora le trovo solo on line o nella vecchia app, peccato perch_ i preset sempre sincronizzati erano utili, ora ad esclusione della possibilitˆ di accendere le luci via web l'utilitˆ dell'account è praticamente nulla! Spero vivamente in un aggiornamento di tali  funzioni."
2.02E+13,1.8,Philips Hue,sextonda,2.2.0,2,"No native iPad support, unintuitive UI, just not as good as version 1."
2.02E+13,1.8,Philips Hue,Ian Christ,2.2.0,1,"Warte dringend auf ein neues Update, da das App sofort nach dem …ffnen crasht."
2.02E+13,1.8,Philips Hue,Larry Cosentino,2.2.0,2,The alarm /auto set does not save even after an update.
2.02E+13,1.8,Philips Hue,Hazard88,2.2.0,1,"Extrem unŸbersichtlich.
Handling zur alten App. und Umfang schlechter. 
AppleWatch-Widgets werden nicht auf der AppleWatch angezeigt. Nach letztem Update wieder Probleme mit Siri-Steuerung, aller freigegebenen Personen. Kurz gesagt, Siri geht nur noch an meinen Ger_ten. Ein Stern, weil man einen Stern vergeben muss."
2.02E+13,1.8,Philips Hue,Siculo68,2.2.0,1,"La vecchia app funzionava decisamente meglio. 
Quest'ultima fa veramente pietˆ a dir poco per non aggiungere altri appellativi negativi. 
Ha difficoltˆ a collegarsi anche se sono in casa con il Wi-Fi.....immaginate fuori....non si collega maiiiiiiii
FATE QUALCOSA AL PIô PRESTO VISTO QUANTO VI FATE PAGARE LE LAMPADE"
2.02E+13,1.8,Philips Hue,Tasslehoff62,2.2.0,1,Philips - Please duplicate the functionality that you have on your old app. The new apps functionality is nowhere near as useful. I would imagine most of your customer base has not updated to the new app or are primarily using the old app!
2.02E+13,1.8,Philips Hue,lolino65,2.2.0,1,"Mientras no sea posible configurar las escenas como en la primera generaci—n, que se olviden de que use esta mejora(?).
Quiero configurar mis propias escenas, decidiendo yo que luces a–ado, qu_ color, que intensidad y que nombre le pongo.
Me vuelvo a la primera"
2.02E+13,1.8,Philips Hue,Szarky,2.2.0,5,"Just entering into the world of smart lighting and am really happy with everything. Sounds like others have valid complaints, for my basic needs Philips has delivered a product my partner and I love to use on a daily basis."
2.02E+13,1.8,Philips Hue,KenJamin ll,Unknown,1,"Machine: iPad Mini original 
IOS: 8.4.1
After latest update the app would open then take a long time to search for my hub. As soon as it was found the app crashed. 
I deleted the app with the intention of reinstalling it but I could no longer locate it in the App Store, only the first generation was there."
2.02E+13,1.8,Philips Hue,Frank Luzifer,2.2.0,3,"Mit dem letzten sind Kernfunktionen, wie Widget und Watch-UnterstŸtzung hinzugekommen. Wichtige Basics, wie eine Ipad-App oder die M_glichkeit, Timer vom aktuellen Zeitpunkt aus zu starten fehlen noch immer. Bugs im UI wurden ausgebessert, ein paar Fehler finden sich aber immer noch. Die Navigation ist nach wie vor teilweise umst_ndlicher, als in der alten app (z.b., wenn man einstellungen fŸr einzelne lampen w_hlen oder wenn zu den Szenen navigieren will). Kurz: noch immer kein Ersatz fŸr app #1, aber auf dem richtigen Weg."
2.02E+13,1.8,Philips Hue,growing-up4,2.2.0,4,L'application est très bien pour iPhone mais ˆ quand une compatibilit_ pour iPad???
2.02E+13,1.8,Philips Hue,SF Paul,2.2.0,1,"Tried to configure rooms. Bedroom. Check. Living room check. Tried to add scenes with different colors. No idea how. Went to Hue to follow instructions to copy scene from Hue 1 to Hue 2. I'm clearly stupid because I can't follow the instructions to make it work. hue 2 - deleted. I'll continue using Hue 1 sense I know how to use it, 
Why why why why why is this so non-intuitive? Why?"
2.02E+13,1.8,Philips Hue,Jrellan,2.2.0,1,"No hay versi—n para iPad y no tiene temporizadores , no entiendo escribir una nueva aplicaci—n y quitarte funciones que ten’a antes"
2.02E+13,1.8,Philips Hue,szet,2.2.0,1,"... Haben eure Hobby-Entwickler schon mal etwas von einer Universal-App geh_rt?
DafŸr dass Philips hue eines der teuersten, wenn nicht gar das teuerste Smarte Lichtsystem ist, so ist diese App eine bodenlose Frechheit!!!!
Soll ich mir das echt auf dem iPad antuen?
Ich wŸnschte mir Minus-Punkte fŸr die Bewertung und Sperren."
2.02E+13,1.8,Philips Hue,wosat,2.2.0,1,Latest app update (2.2.0) can't connect to my bridge. Old app can still connect. New app can't. Frustrating.
2.02E+13,1.8,Philips Hue,Djibze1234,2.2.0,1,"Siri control barely functions, multiple people cannot set up scenes, interface hard to use.  I want my old hue back."
2.02E+13,1.8,Philips Hue,EwingSilver,2.2.0,1,The biggest problem with this app for me is not being to assign individual lights to a dimmer switch. You can only assign a room to the switch. I think this is a basic feature. The other problem is no sunrise/sunset options for routines.  Please don't recommend IFFT. I think it should be an app feature.
2.02E+13,1.8,Philips Hue,Mattl43,2.2.0,1,"Have a Hue White bulb that I tried to create a widget for and set to Bright. The widget would not turn on the bulb, but the widget would turn it on if set to Dim so I tried to turn the Dim all the way to the brightest level but the app crashed. The app now crashes on startup and I'm not able to access the Hue app at all."
2.02E+13,1.8,Philips Hue,fun challenges,2.2.0,1,"Disappointment. Anger. Resentment. That about sums up my experience with the new, exciting V. 2 Philips hue app! First, why can't I see all my lights and they're statuses at once? That was one of the few things the old app could actually do. Also whenever I'm in the app, every 30 seconds it will say ""out of home connection"" and render the app useless until it says ""connected"" but then will repeat the process over and over again. In this, the second (failed) attempt to create a hue companion app, Philips has outdone themselves, proving that second shots aren't always comebacks, but, in this instance,  an outstanding and complete failure. PLEASE COMPLETELY OVERHAUL THIS USELESS, FAILURE OF AN APP"
2.02E+13,1.8,Philips Hue,Sfitzp2,2.2.0,1,"I am not sure what the point of redoing the app was. Yes, the old app had a lot of problems. Unfortunately, this new app does not improve on the original at all. They changed everything and in the process managed to create a mostly useless app a second time. It really makes me wonder what they were thinking. They would have been better off listening to feedback for the original and just improving that one. The best thing about this app is it has a section for apps from other developers so you can find an app that is actually worth using."
2.02E+13,1.8,Philips Hue,editorfcpx,2.2.0,1,Read the reviews it sums it up. Used to enjoy coming home and have lights turn on but it no longer works among other things that are broken... Poor testing
2.02E+13,1.8,Philips Hue,Johilli,2.2.0,1,"Das ging in der alten Version besser. Man konnte Szenen zusammenstellen - ZimmerŸbergreifend - und so seine ganze Wohnung entsprechend ausleuchten. Das geht jetzt nicht mehr. Und das ist Humbug. 
Ich nutze weiterhin nur die alte App und hoffe, irgendwann kommt mal was gescheites von einem Drittanbieter. Auf Philips kann man wohl nicht hoffen."
2.02E+13,1.8,Philips Hue,Dmnkmlhc,2.2.0,3,Des dizaines d'am_liorations sont ˆ inclure pour ce produit dont l'application laisse vraiment ˆ d_sirer... On dirait un premier travail de mauvais d_veloppeurs-_tudiants
2.02E+13,1.8,Philips Hue,Tansaha,2.2.0,1,Won't even open. Crashes.
2.02E+13,1.8,Philips Hue,Menudo_,2.2.0,5,"For what I need simple on off functions and color hue changes. It works as promised. Setup was easy at least I found. I like the off site remote control. One has to create an account on the philips hue site.
I have to get used to the scenes though. I notice that to get granular one has to zoom in on a photo to get more color variations. Perhaps as I add more lights to a room it would be more effective. (This was done using a single light strip 'so go figure' duh!' :-) )but honestly I have not had any issues so far. 
There is a slight lag in response time but but nothing crazy. There are many factors at play there. It is even longer with off site control but that is because it communicates via their Internet site so that is expected as well."
2.02E+13,1.8,Philips Hue,foxwalk,2.2.0,1,"Only a few really horrible scenes that are pure garbage compared to the old ones. None of the old scenes still around. Third party apps don't work well with the new groups created in this app.
This is pure trash almost to the point of making it not even worth having hue lights since it's so expensive and it comes with no scenes except 2 which look extremely dull. Bring back old functionality or you may lose a customer."
2.02E+13,1.8,Philips Hue,tbone83779299,Unknown,1,"i refused to update due to reading reviews but finally it forced me to.  The new version of the app is confusing and lacks control of individual lights, colors and on or off.  Im upset and dont even want these anymore, it is seriously garbage. Do NOT UPDATE if you have the older version."
2.02E+13,1.8,Philips Hue,UnadvisedBroom,2.2.0,1,"When hub updates are available, the app cannot be used until the update is installed.  This happens without warning. Just tried to increase the brightness of my lights so that I could sort out a problem with my contact lens, only to get a message that a hub update was required, no access to controls until hub is updated, and it's a slow process to update!  Given this controls real world functions, the app should have a delay option on updates."
2.02E+13,1.8,Philips Hue,MisterMR44,2.2.0,5,Better user interface and more stable than previous version but would be nice to have a dedicated iPad version and one that rotated.
2.02E+13,1.8,Philips Hue,FRC-,2.2.0,1,"___________________________________________gen1______________________________On_Off_______
____________"
2.02E+13,1.8,Philips Hue,to_bey,2.2.0,1,"Wo soll der Fortschritt sein? Diese App schr_nkt mich nur ein? Wie erstelle bzw Ÿbernehme ich meine bisherigen 20 Szenen? Wie steuere ich sie in dieser App an - derzeit laufen 30 Alarme pro Tag mit individuellen Szenen Ÿber 40 Hue Lampen - in dieser App unm_glich - daher habe ich sie gleich wieder gel_scht. Ich habe selten eine App gesehen, die es schafft so extrem schlecht zu werden in einem Update!
Nachtrag - ein neuer Versuch mich mit der App anzufreunden - aber es endet in purem Frust und vielen Fragen:   - wie gruppiere ich zB 8 Lampen auf Terrasse - Flur und Wohnzimmer, Bad und Masterbad auf eine Farbe? Die dann um 20:00 angeht??? Ich Fummel mir das doch nicht hin!!  die Funktion der Gruppierung ist weg! Wie schaffe ich es nun alle 4 Lampen 100% auf die gleiche Farbe zu setzen? Einfach sinnfrei.... Wie schalte ich wie frŸher mit Alarm nach und nach einzelne Lampen aus? 
Fazit - das Schlechteste Update einer App seit dem ich ein IPhone habe - mir graust es vor dem Tag, an dem die alte App ggf nicht mehr im neuen iOS l_uft.... Und ich meine Ÿber 40 Lampen nicht mehr steuern kann. Wie kann Philips so etwas in den Markt bringen?"
2.02E+13,1.8,Philips Hue,Charliiez,2.2.0,1,"On perd des fonctionnalit_s, plus compatible avec un iPad... Bref NUL !!!"
2.02E+13,1.8,Philips Hue,Nicolas Vrmrn,2.2.0,1,"La possibilit_ de cr_er un sc_nario regroupant plusieurs pièces (id_al pour les maison s avec s_jour salon et cuisine le tout ouvert)
Les notifications d'allumage lors de l'arriv_ ˆ domicile.
Avec ces deux _l_ments, je donne 4 _toiles...
Vite car on perd patience..."
2.02E+13,1.8,Philips Hue,flash2000,2.2.0,1,"Okay, it turns the lights on and off, and let's me select a few scenes. Basic functionality.
Siri keeps saying ""already exists"" each time I try to select a scene to control.
All my custom picture scenes I spent an hour creating just disappeared.
Custom color scenes crash the lights and just shut them all down.
I can't control more than one room at a time. And the custom scenes I've made don't automatically setup in all the rooms. Although I guess that's no longer an issue since it erased all my custom scenes. 
It's sad that I have to use the Hue Lights app to control groupings of rooms, and somehow it remembered all my custom scenes even though the official app deleted them all. 
I wouldn't invest in these expensive lights until you read some decent reviews of this app. The lights without the functioning app is very frustrating and not worth the premium price."
2.02E+13,1.8,Philips Hue,Umut Akparlar,2.2.0,1,"3D Touch quick actions light control anybody..? Please make app more simple and straightforward. The app is looks minimal and simple but in reality it is crazy frustrating. The scene and bulb setup process, Notification Center widget are really confusing."
2.02E+13,1.8,Philips Hue,shlavens,2.2.0,1,Why is the Philips app so inferior to the third party apps available.  I just installed this and it was unable to save the first room I tried to create. Just awful don't waste your time.
2.02E+13,1.8,Philips Hue,CDHEKA,2.2.0,1,What happened to the random time option for turning lights off and on? That was the best security feature!
2.02E+13,1.8,Philips Hue,Rich-ard12345,2.2.0,2,"The overall look is much improved and I love the layout. However, tons of options and configurations have been taken out and there isn't even an iPad app. They clearly did not think this through and it is still in its developing stages."
2.02E+13,1.8,Philips Hue,itfactorat,2.2.0,1,Can't edit a scene. Confusing UI. Lots of wasted space. Does anyone who designs this stuff actually use it???
2.02E+13,1.8,Philips Hue,theshizman,2.2.0,1,Seriously it's so unintuitive I may as well be just hitting things at random to get a result
2.02E+13,1.8,Philips Hue,allado,2.2.0,3,The timer function is basic for me. Without it I'm forced to use the 1st gen app.
2.02E+13,1.8,Philips Hue,SE Mats,2.2.0,2,"Enkelt att komma igŒng och st_lla in lamporna. Appen/systemet _r l_tt att f_rstŒ.
Men:
- Appen kr_ver inloggning om man vill skapa ""Home & Away"" rutiner - vilket man dock kan g_ra med hj_lp av andra Homekit-appar??? Om de klarar det med Philips utrustning sŒ borde ju den h_r appen klara det!
- Man kan inte styra lamporna n_r man _r utanf_r hemmet. Det klarar dock sŒv_l Siri som andra Homekit-appar. Fixa!
v 2.2.0:
- Man kan inte _ndra scen-namnen, jag vill inte s_ga s_tt ""nightlight"" utan ""nattljus"". Dessutom kan bara en lampa ha nattljus (f_rs_ker man med en till sŒ klagar appen pŒ att namnet _r upptaget).
- FŒr felmeddelanden pŒ Kinesiska _ - som jag inte f_rstŒr.
FŒr _ven Kinesiska felmeddelanden pŒ Apple watch. Vet inte varf_r dŒ de _r pŒ Kinesiska.
SŒ tvŒ nya fel i senaste versionen plus oanv_ndbar Watch app."
2.02E+13,1.8,Philips Hue,Jellibubi,2.2.0,5,"Room support and a much better way of organizing and creating scenes. 
Sorry to hear about the lack of iPad support though. I'm sure it's coming."
2.02E+13,1.8,Philips Hue,ho7do9,2.2.0,1,"_________________________________________iPad_________________________________________
_________________________________________________________________"
2.02E+13,1.8,Philips Hue,172640273,2.2.0,2,"I used to be able to enjoy individually selecting the colors on each light, so that when I selected a scene it was actually how I wanted it. Now, the app decides for you which light should be set to what color, and you are left with the only option of repeatedly clicking readjust until the lights are close to what you want. If this gets changed, I'll give 4-5 stars, but this is a serious issue that isn't being addressed"
2.02E+13,1.8,Philips Hue,JakeMadrid,2.2.0,1,"GUI is odd, previous scenes lost.  Silly features.  The older app was way better.  I updated to new square bridge and don't see any benefit. Not happy!"
2.02E+13,1.8,Philips Hue,Rollobancher,2.2.0,2,UI is poor and confusing. I swapped back to the old app.
2.02E+13,1.8,Philips Hue,Macbande,2.2.0,1,"Impossibile creare scene che coinvolgano luci di stanze diverse! :-O mi chiedo se chi l'ha progettato abbia mai usato hue lights, mi sembra proprio di no altrimenti non avrebbe mai fatto le cose in questo modo! Meglio la precedente!"
2.02E+13,1.8,Philips Hue,Tomkee,2.2.0,5,Mittlerweile ist die App eigentlich ganz gut ... Sieht super und aufger_umt aus und Ÿber inoffizielle Wege kann man auch mehrere LC2 remotes getrennt + Hue betreiben... :) soweit alles schicki :)
2.02E+13,1.8,Philips Hue,MB-Berlin,2.2.0,1,"Keine UnterstŸtzung mehr fŸr die Uhr und warum empfiehlt mir die ""alte"" Version eine App auf dem Ipad welche dann fŸrs Iphone entwickelt wurde. Passt irgendwie noch nicht so richtig.
Update: Super, jetzt wird die Uhr vor dem Tablet integriert..... echt MIST!"
2.02E+13,1.8,Philips Hue,fr.rem,2.2.0,1,"Was ist hier nur falsch gelaufen? Hat niemand im Hause Philips die App mal ernsthaft getestet oder gar verwendet? Warum entfernt man gewohnte Funktionen und versteckt andere wiederum so gut, dass man googeln muss and Ziel zu kommen? Warum so kompliziert?
- Lichtszenen lassen sich nach dem ersten Anlegen nicht mehr dauerhaft _ndern.
- letzte Einstellungen von Szenen sind nach einem erneuten ausw_hlen resettet 
- Szenenbilder lassen sich nur per shuffle ansteuern (ernsthaft?)"
2.02E+13,1.8,Philips Hue,twins2004,2.2.0,1,"Risolvete.
Grazie."
2.02E+13,1.8,Philips Hue,"OK app, terrible UI",2.2.0,1,"While I'm sure the intentions to update it to be more user-friendly were there, the update made the app way more confusing. There doesn't seem to be an easy way to just assign a certain color to a light and while the rooms make it a little easier, it still feels significantly lacking. Would be great to have an import function to import scenes I created in Gen1. Also frustrating that there is no iPad support."
2.02E+13,1.8,Philips Hue,TPW66,2.2.0,2,"Before the update I was able to control while away from home now don't not even see an option for it. Looks like the only thing you can do is set up Geo fencing which when using the app it always tracks your location and when you come home you can have lights come on or when you leave you can have lights go off depending on time of day sunrise sunset etc.
Before this update there was a way to just switch between home and away if I want to turn my lights on now I can't unless I'm on Wi-Fi?"
2.02E+13,1.8,Philips Hue,Morgan313,2.2.0,2,Nice layout on Watch. Widget needs permanent off status. When you tap widget turns on then off status shows. But when you go back to turn off you have to tap to wake widget and then tap to turn off. That's a bit annoying when all your life light switches were always on or off.
2.02E+13,1.8,Philips Hue,Drew1621,2.2.0,1,I only have 4 bulbs in one room and this new version seems to be less functional and less intuitive than the first version. I'll use this app to turn off my lights as that seems to be the sole thing it can do reliably.
2.02E+13,1.8,Philips Hue,Joebu21,2.2.0,1,"Not pleased that it feals like I am beta testing for Philips. Here are my issues, for what it's worth: 
- My husband and I both use the App to control lights on our phones. His is constantly getting getting disconnected from the bridge and reinstalling is the only way to solve it. 
- Geofencing now works 50% of the time. 
- Lack of import  and the more manual way of customizing things. 
- Inability to add the same light to multiple rooms - stupid. 
Looking for a good third party app. Seriously Philips. It's unstable and the end user gets to do all the set up again. The old app had its own issues, but this is ridiculous."
2.02E+13,1.8,Philips Hue,Stephanie L Carter,2.2.0,2,"You can't even change the colors of the lights in the new app. There are some nice features like nightlight, but ultimately that existed already with timers and dimmed scenes. Tried to use the new app for a few days but got very frustrated and went back to the old one."
2.02E+13,1.8,Philips Hue,Grrrrrrrrrrrrrrrrrrr$)(&,2.2.0,2,Harder to set up your preferences. Also gone is the randomize option.
2.02E+13,1.8,Philips Hue,Mikepski,2.2.0,3,I was skeptical to switch from the old app to this one. After using it for a few minutes I feel like the over functionality is better then the original app. Definitely needs improvements
2.02E+13,1.8,Philips Hue,twentypower,2.2.0,1,"App is nach wie vor unbrauchbar und bin immer noch auf der 1. App, die ist viel besser. Versuche es dann mit der V3.0 vielleicht wieder mal mit der 2. App"
2.02E+13,1.8,Philips Hue,DanHoe182,2.2.0,1,Die App ist zu vergessen! Vielen Dinge sind weggefallen und die Bedienung ist eine reine Katastrophe!!!
